relabeling,rescoring,suppression,model,house,quantity,boxes,iou_threshold_matching,confidence_threshold_tasknet,iou_threshold_tasknet,confidence_threshold_filternet,iou_threshold_filternet,label,total_positives,TP,FP,TPm,FPm,FPiou
0,0,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,39,3,0,0,13
0,0,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,59,9,0,0,9
0,0,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,38,3,0,0,10
0,1,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,60,10,0,0,9
0,1,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,39,5,0,0,8
0,1,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,60,10,0,0,9
0,1,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,39,5,0,0,8
1,0,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,59,3,0,0,3
1,0,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,44,5,0,0,14
1,0,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,57,3,0,0,3
1,0,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,43,5,0,0,12
1,1,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,59,3,0,0,3
1,1,0,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,45,6,0,0,13
1,1,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,0,88,59,3,0,0,3
1,1,1,filternet,house_matteo,0.25,10,0.5,0.75,0.5,0.38,0.5,1,155,45,6,0,0,13
0,0,0,tasknet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,60,12,0,2,11
0,0,0,tasknet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,55,2,2,0,23
0,0,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,63,13,0,3,21
0,0,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,75,5,3,0,31
0,0,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,62,13,0,3,17
0,0,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,75,5,3,0,28
0,1,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,60,16,0,2,13
0,1,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,85,9,5,0,27
0,1,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,60,16,0,2,12
0,1,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,85,9,5,0,27
1,0,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,4
1,0,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,80,7,6,0,27
1,0,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,60,3,0,0,4
1,0,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,80,7,6,0,24
1,1,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,62,3,0,0,3
1,1,0,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,93,7,7,0,24
1,1,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,0,88,62,3,0,0,3
1,1,1,filternet,house_matteo,0.25,30,0.5,0.75,0.5,0.38,0.5,1,155,93,7,7,0,24
0,0,0,tasknet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,63,17,0,3,23
0,0,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,80,7,7,0,34
0,0,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,61,17,0,3,13
0,0,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,78,7,7,0,27
0,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,61,19,1,3,24
0,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,98,9,12,0,31
0,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,60,19,1,3,24
0,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,98,9,12,0,28
1,0,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,68,4,0,0,8
1,0,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,88,2,8,0,16
1,0,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,66,4,0,0,8
1,0,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,87,2,8,0,14
1,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,66,4,1,0,9
1,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,104,4,9,0,23
1,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,88,65,4,1,0,9
1,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,155,104,4,9,0,22
0,0,0,tasknet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,64,17,0,3,23
0,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,80,8,8,0,36
0,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,64,17,0,3,14
0,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,79,8,8,0,26
0,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,65,20,6,6,34
0,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,106,15,19,0,49
0,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,65,21,6,6,34
0,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,104,15,19,0,44
1,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,66,11,0,1,9
1,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,84,6,9,0,17
1,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,66,11,0,1,9
1,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,84,6,9,0,15
1,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,71,14,6,1,12
1,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,111,9,18,0,42
1,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,88,71,14,6,1,12
1,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,155,110,9,18,0,38
0,0,0,tasknet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,58,9,0,0,7
0,0,0,tasknet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,32,1,0,0,10
0,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,61,9,0,0,8
0,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,39,3,0,0,13
0,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,59,8,0,0,6
0,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,39,3,0,0,11
0,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,59,9,0,0,6
0,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,41,5,0,0,7
0,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,59,9,0,0,6
0,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,41,5,0,0,7
1,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,56,3,0,0,1
1,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,43,6,0,0,13
1,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,56,3,0,0,1
1,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,43,6,0,0,13
1,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,58,3,0,0,1
1,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,47,6,0,0,12
1,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,88,58,3,0,0,1
1,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,155,47,6,0,0,12
0,0,0,tasknet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,60,12,0,2,11
0,0,0,tasknet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,55,2,2,0,23
0,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,63,13,0,3,21
0,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,75,5,3,0,31
0,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,63,13,0,3,12
0,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,74,5,3,0,27
0,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,63,16,0,3,10
0,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,84,6,5,0,20
0,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,63,16,0,3,10
0,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,84,6,5,0,20
1,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,60,4,0,0,2
1,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,79,7,7,0,16
1,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,60,4,0,0,2
1,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,79,7,7,0,16
1,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,2
1,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,93,8,7,0,21
1,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,2
1,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,155,93,8,7,0,21
0,0,0,tasknet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,63,17,0,3,23
0,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,80,7,7,0,34
0,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,63,17,0,3,13
0,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,78,7,7,0,30
0,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,59,25,2,3,22
0,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,88,9,13,0,36
0,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,59,25,2,3,22
0,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,87,9,13,0,35
1,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,5
1,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,90,6,10,0,20
1,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,5
1,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,88,6,10,0,19
1,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,60,3,1,0,5
1,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,107,7,14,0,36
1,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,88,60,3,1,0,5
1,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,155,106,7,14,0,36
0,0,0,tasknet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,64,17,0,3,23
0,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,80,8,8,0,36
0,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,64,16,0,4,15
0,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,81,8,8,0,25
0,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,64,25,6,9,24
0,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,104,15,21,0,40
0,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,64,25,6,9,24
0,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,104,15,20,0,33
1,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,61,4,0,0,5
1,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,92,10,10,0,15
1,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,61,4,0,0,5
1,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,92,10,10,0,13
1,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,68,5,6,0,8
1,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,122,11,22,0,34
1,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,88,68,5,6,0,8
1,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,155,122,11,22,0,32
0,0,0,tasknet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,58,9,0,0,7
0,0,0,tasknet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,32,1,0,0,10
0,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,61,9,0,0,8
0,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,39,3,0,0,13
0,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,61,9,0,0,8
0,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,39,3,0,0,13
0,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,60,9,0,0,5
0,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,41,5,1,0,11
0,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,60,9,0,0,5
0,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,41,5,1,0,11
1,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,59,3,0,0,0
1,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,44,4,0,0,12
1,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,59,3,0,0,0
1,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,44,4,0,0,12
1,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,0
1,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,47,4,1,0,12
1,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,88,61,3,0,0,0
1,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,155,47,4,1,0,12
0,0,0,tasknet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,60,12,0,2,11
0,0,0,tasknet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,55,2,2,0,23
0,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,63,13,0,3,21
0,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,75,5,3,0,31
0,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,63,13,0,3,8
0,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,73,5,3,0,26
0,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,61,15,0,3,5
0,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,79,7,3,0,22
0,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,61,15,0,3,5
0,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,79,7,3,0,22
1,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,63,2,0,0,1
1,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,74,2,5,0,7
1,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,63,2,0,0,1
1,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,74,2,5,0,7
1,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,65,1,0,0,2
1,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,86,2,5,0,11
1,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,88,65,1,0,0,2
1,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,155,86,2,5,0,11
0,0,0,tasknet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,63,17,0,3,23
0,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,80,7,7,0,34
0,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,63,16,0,3,11
0,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,77,7,6,0,26
0,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,58,23,1,4,18
0,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,98,11,12,0,34
0,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,58,22,1,4,15
0,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,95,11,11,0,30
1,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,64,3,0,1,2
1,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,95,4,9,0,15
1,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,64,3,0,1,2
1,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,92,4,9,0,14
1,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,63,3,1,0,2
1,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,116,6,14,0,30
1,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,88,63,3,1,0,2
1,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,155,113,6,14,0,30
0,0,0,tasknet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,60,13,0,2,13
0,0,0,tasknet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,58,3,2,0,24
0,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,64,17,0,3,23
0,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,80,8,8,0,36
0,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,64,17,0,3,12
0,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,79,8,8,0,28
0,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,67,28,6,12,26
0,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,103,14,18,0,36
0,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,67,28,6,11,26
0,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,101,14,17,0,31
1,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,69,3,0,0,3
1,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,94,2,10,0,15
1,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,69,3,0,0,3
1,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,93,2,10,0,14
1,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,77,3,5,0,12
1,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,126,2,27,0,34
1,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,88,77,3,5,0,12
1,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,155,125,2,25,0,33
